trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
NorthboundFALLREG_T02,11:46:15,11:46:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T02,11:50:07,11:50:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T02,11:53:03,11:53:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T02,11:58:36,11:58:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T02,12:01:00,12:01:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundFALLREG_T03,12:30:00,12:30:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundFALLREG_T03,12:31:15,12:31:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T03,12:35:07,12:35:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T03,12:38:03,12:38:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T03,12:43:36,12:43:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T03,12:46:00,12:46:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundFALLREG_T04,13:15:00,13:15:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundFALLREG_T04,13:16:15,13:16:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T04,13:20:07,13:20:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T04,13:23:03,13:23:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T04,13:28:36,13:28:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T04,13:31:00,13:31:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundFALLREG_T05,14:00:00,14:00:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundFALLREG_T05,14:01:15,14:01:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T05,14:05:07,14:05:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T05,14:08:03,14:08:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T05,14:13:36,14:13:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T05,14:16:00,14:16:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundFALLREG_T06,14:45:00,14:45:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundFALLREG_T06,14:46:15,14:46:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T06,14:50:07,14:50:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T06,14:53:03,14:53:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T06,14:58:36,14:58:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T06,15:01:00,15:01:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundFALLREG_T07,15:30:00,15:30:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundFALLREG_T07,15:31:15,15:31:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundFALLREG_T07,15:35:07,15:35:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundFALLREG_T07,15:38:03,15:38:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundFALLREG_T07,15:43:36,15:43:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundFALLREG_T07,15:46:00,15:46:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
SouthboundFALLREG_T01,11:25:00,11:25:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T01,11:27:06,11:27:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T01,11:31:56,11:31:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T01,11:34:32,11:34:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T01,11:37:53,11:37:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T01,11:39:00,11:39:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T02,12:10:00,12:10:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T02,12:12:06,12:12:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T02,12:16:56,12:16:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T02,12:19:32,12:19:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T02,12:22:53,12:22:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T02,12:24:00,12:24:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T03,12:55:00,12:55:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T03,12:57:06,12:57:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T03,13:01:56,13:01:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T03,13:04:32,13:04:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T03,13:07:53,13:07:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T03,13:09:00,13:09:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T04,13:40:00,13:40:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T04,13:42:06,13:42:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T04,13:46:56,13:46:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T04,13:49:32,13:49:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T04,13:52:53,13:52:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T04,13:54:00,13:54:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T05,14:25:00,14:25:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T05,14:27:06,14:27:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T05,14:31:56,14:31:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T05,14:34:32,14:34:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T05,14:37:53,14:37:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T05,14:39:00,14:39:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T06,15:10:00,15:10:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T06,15:12:06,15:12:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T06,15:16:56,15:16:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T06,15:19:32,15:19:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T06,15:22:53,15:22:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T06,15:24:00,15:24:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundFALLREG_T07,15:55:00,15:55:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundFALLREG_T07,15:57:06,15:57:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundFALLREG_T07,16:01:56,16:01:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundFALLREG_T07,16:04:32,16:04:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundFALLREG_T07,16:07:53,16:07:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundFALLREG_T07,16:09:00,16:09:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
